Customer_ID,Age,Gender,Income,Skin_Type,Previous_Cosmetic_Purchases,Purchase_Frequency,Monthly_Spend,Purchased_New_Product,Age_Group
CUST05880,45,Male,24200.0,Normal,9.0,0.74,380.0,1,36-45
CUST08576,37,Female,42600.0,Combination,3.0,0.24,160.0,0,36-45
CUST04543,18,Male,39300.0,Combination,1.0,0.07,100.0,1,18-25
CUST09364,25,Female,79100.0,Normal,6.0,0.56,220.0,1,18-25
CUST07194,21,Female,44600.0,Oily,,0.24,150.0,1,18-25
CUST03868,50,Female,37800.0,Combination,4.0,0.3,150.0,1,46-55
CUST09454,46,Female,60900.0,Combination,4.0,0.44,160.0,1,46-55
CUST06824,44,Male,52600.0,Normal,4.0,0.27,160.0,1,36-45
CUST03049,42,Male,25700.0,Dry,4.0,0.38,130.0,0,36-45
CUST00782,31,Female,20600.0,Combination,5.0,0.51,180.0,0,26-35
CUST06748,39,Female,18300.0,Dry,3.0,0.25,100.0,0,36-45
CUST02676,36,Female,30200.0,Combination,4.0,0.34,100.0,1,36-45
CUST01750,42,Female,46600.0,Dry,6.0,0.62,250.0,1,36-45
CUST06223,32,Male,17800.0,Combination,7.0,0.59,130.0,1,26-35
CUST08013,34,Male,86800.0,,4.0,0.32,230.0,1,26-35
CUST02792,31,Female,39100.0,Dry,3.0,0.27,160.0,1,26-35
CUST06520,34,Male,38900.0,Oily,2.0,0.16,100.0,0,26-35
CUST05775,60,Female,91800.0,Sensitive,4.0,0.3,230.0,0,56+
CUST06358,40,Male,70800.0,Normal,6.0,0.54,290.0,0,36-45
CUST04980,24,Male,43100.0,Normal,3.0,0.31,140.0,0,18-25
CUST09523,37,Female,39700.0,Oily,4.0,0.39,200.0,1,36-45
CUST01092,32,Female,61500.0,Dry,3.0,0.19,150.0,0,26-35
CUST06527,42,Male,58200.0,Oily,7.0,0.62,180.0,1,36-45
CUST08344,26,Female,86200.0,Normal,2.0,0.13,160.0,0,26-35
CUST04628,41,Male,25600.0,Dry,2.0,0.18,100.0,1,36-45
CUST02325,18,Male,32300.0,Normal,5.0,0.45,160.0,1,18-25
CUST06535,18,Female,37500.0,Oily,2.0,0.16,100.0,1,18-25
CUST09009,18,Male,36200.0,,6.0,0.51,270.0,0,18-25
CUST05056,32,Female,65500.0,Dry,2.0,0.16,110.0,0,26-35
CUST02609,41,Male,67800.0,Oily,0.0,0.0,100.0,1,36-45
CUST09058,24,Male,21300.0,Dry,7.0,0.59,130.0,0,18-25
CUST02291,37,Male,41800.0,Oily,3.0,0.22,120.0,1,36-45
CUST01728,26,Female,80900.0,Sensitive,4.0,0.42,180.0,0,26-35
CUST00611,21,Female,19700.0,Sensitive,3.0,0.19,100.0,0,18-25
CUST04667,46,Male,37900.0,Combination,272.0,0.48,240.0,0,46-55
CUST08119,18,Female,52000.0,Sensitive,1.0,0.06,100.0,0,18-25
CUST05414,42,Male,68900.0,Dry,1.0,0.13,110.0,0,36-45
CUST00344,37,Female,51100.0,Oily,3.0,0.21,110.0,1,36-45
CUST04684,25,Female,51000.0,Dry,1.0,0.06,100.0,0,18-25
CUST08822,37,Female,55200.0,Dry,3.0,0.24,130.0,1,36-45
CUST03751,29,Male,37300.0,Oily,3.0,0.31,140.0,0,26-35
CUST08489,25,Male,40800.0,Dry,2.0,0.18,100.0,0,18-25
CUST09345,27,Female,75500.0,Combination,2.0,0.22,140.0,1,26-35
CUST06000,18,Female,25200.0,Sensitive,4.0,0.35,100.0,1,18-25
CUST03216,37,Female,42900.0,Dry,2.0,0.16,100.0,0,36-45
CUST00098,21,Male,40000.0,Normal,5.0,0.41,160.0,0,18-25
CUST09394,43,Male,49100.0,Oily,3.0,0.22,160.0,1,36-45
CUST07729,39,Female,31600.0,Dry,3.0,0.25,130.0,0,36-45
CUST05177,55,Male,58400.0,Combination,3.0,0.21,170.0,0,46-55
CUST07280,45,Female,15000.0,Dry,,0.62,180.0,0,36-45
CUST06166,38,Female,36300.0,Dry,4.0,0.36,130.0,0,36-45
CUST01538,18,Female,57900.0,Normal,3.0,0.25,170.0,1,18-25
CUST03589,23,Female,28200.0,Oily,8.0,0.7,290.0,1,18-25
CUST07482,31,Male,33100.0,Combination,4.0,0.33,180.0,1,26-35
CUST06986,36,Female,95700.0,Combination,5.0,0.41,240.0,1,36-45
CUST03649,47,Female,26100.0,Normal,1.0,0.1,100.0,0,46-55
CUST02658,22,Male,91400.0,Dry,3.0,0.24,220.0,0,18-25
CUST08870,26,Male,77600.0,Oily,1.0,0.07,100.0,1,26-35
CUST01518,46,Female,21200.0,Combination,7.0,0.63,270.0,0,46-55
CUST05062,41,Female,17400.0,Combination,4.0,0.33,140.0,0,36-45
CUST09387,35,Male,57800.0,Sensitive,1.0,0.04,100.0,1,26-35
CUST04625,52,Female,41000.0,Dry,1.0,0.1,100.0,0,46-55
CUST04273,36,Male,57000.0,Normal,5.0,0.51,160.0,1,36-45
CUST03670,34,Female,28000.0,Combination,3.0,0.28,100.0,0,26-35
CUST06567,45,Female,58800.0,Combination,6.0,0.55,200.0,0,36-45
CUST05801,27,Female,41500.0,Oily,3.0,0.36,120.0,0,26-35
CUST02091,34,Female,41500.0,Oily,7.0,0.59,270.0,1,26-35
CUST07098,32,Female,,Oily,6.0,0.55,190.0,1,26-35
CUST06172,18,Female,15000.0,Normal,3.0,0.28,110.0,1,18-25
CUST00573,35,Female,15000.0,Oily,2.0,0.22,100.0,0,26-35
CUST09598,27,Male,70600.0,Dry,5.0,0.44,160.0,1,26-35
CUST04689,30,Female,37800.0,Normal,2.0,0.3,110.0,0,26-35
CUST09211,31,Female,28100.0,Combination,0.0,0.04,,0,26-35
CUST03063,59,Female,30100.0,Oily,2.0,0.18,100.0,0,56+
CUST07795,45,Female,66900.0,Normal,1.0,0.05,110.0,0,36-45
CUST06471,40,Female,34700.0,Dry,6.0,0.47,180.0,0,36-45
CUST07161,31,Female,18900.0,Sensitive,6.0,0.51,140.0,1,26-35
CUST06634,18,Female,,Oily,5.0,0.4,140.0,1,18-25
CUST09603,41,M,65300.0,Dry,4.0,0.26,180.0,0,36-45
CUST07992,25,Male,78200.0,Combination,1.0,0.09,110.0,0,18-25
CUST07346,18,Female,38100.0,Combination,8.0,0.68,220.0,0,18-25
CUST06305,43,Female,33900.0,Combination,3.0,0.3,100.0,0,36-45
CUST07966,22,Female,,Oily,3.0,0.23,100.0,0,18-25
CUST09479,60,Male,19200.0,Dry,5.0,0.3,200.0,0,56+
CUST09642,28,MALE,42900.0,Normal,5.0,0.39,180.0,1,26-35
CUST04480,36,Female,32200.0,Normal,9.0,0.74,370.0,1,36-45
CUST04949,32,Male,47600.0,Dry,4.0,0.34,180.0,1,26-35
CUST05977,28,Male,25100.0,Dry,6.0,0.48,150.0,0,26-35
CUST00371,32,Female,37700.0,Combination,4.0,0.36,160.0,1,26-35
CUST01939,25,Female,31300.0,Sensitive,5.0,0.45,110.0,1,18-25
CUST02353,32,Female,18400.0,Normal,5.0,0.52,100.0,1,26-35
CUST07128,23,Female,44700.0,,4.0,0.22,110.0,1,18-25
CUST01754,26,Female,33600.0,Combination,6.0,0.47,190.0,0,26-35
CUST03671,37,Female,42700.0,Combination,5.0,0.46,210.0,0,36-45
CUST07299,33,Female,48400.0,Oily,,0.25,130.0,1,26-35
CUST03653,41,Male,34100.0,Sensitive,5.0,0.35,180.0,1,36-45
CUST05202,27,Female,34300.0,Sensitive,1.0,0.05,100.0,0,26-35
CUST07975,49,Female,28800.0,Combination,2.0,0.2,100.0,1,46-55
CUST02362,21,Male,,Sensitive,1.0,0.06,100.0,0,18-25
CUST04261,35,Female,,Oily,1.0,0.08,120.0,1,26-35
CUST05433,20,Male,35800.0,Normal,5.0,0.39,220.0,1,18-25
CUST06286,18,Male,42800.0,Dry,9.0,0.8,300.0,1,18-25
CUST04992,31,Female,34500.0,Combination,0.0,0.0,100.0,0,26-35
CUST07664,22,Female,89700.0,Combination,3.0,0.27,220.0,1,18-25
CUST09502,24,Male,,Combination,4.0,0.34,110.0,1,18-25
CUST03738,49,Female,40300.0,Dry,8.0,0.65,290.0,0,46-55
CUST07584,18,Female,101600.0,Combination,8.0,0.71,360.0,0,18-25
CUST08597,32,Male,31600.0,Dry,5.0,0.37,220.0,0,26-35
CUST08964,18,Male,37300.0,Sensitive,8.0,0.66,280.0,1,18-25
CUST08574,21,Female,39300.0,,5.0,0.41,110.0,1,18-25
CUST05592,34,Male,,Normal,2.0,0.18,110.0,1,26-35
CUST01172,18,Female,18400.0,Sensitive,2.0,0.25,100.0,1,18-25
CUST07371,40,Female,20900.0,Dry,3.0,0.26,,1,36-45
CUST08004,27,Male,17000.0,Oily,,0.56,110.0,0,26-35
CUST08154,44,Female,48100.0,Combination,3.0,0.14,140.0,1,36-45
CUST01423,36,Female,44400.0,Dry,6.0,0.59,250.0,1,36-45
CUST06783,19,Male,81900.0,Dry,,0.86,360.0,0,18-25
CUST09483,32,Male,19500.0,Oily,5.0,0.49,150.0,1,26-35
CUST06107,29,Female,91300.0,Oily,3.0,0.26,140.0,1,26-35
CUST09388,24,Male,67100.0,Sensitive,5.0,0.38,220.0,1,18-25
CUST08086,31,Female,20600.0,Dry,3.0,0.17,100.0,0,26-35
CUST06340,32,Female,38400.0,Oily,13.0,1.07,440.0,1,26-35
CUST09201,35,Male,51900.0,Dry,4.0,0.35,170.0,0,26-35
CUST00875,18,Female,15000.0,Oily,4.0,0.32,130.0,1,18-25
CUST02298,24,Female,25300.0,Sensitive,5.0,0.52,200.0,0,18-25
CUST02644,21,Female,45200.0,Oily,7.0,0.56,320.0,0,18-25
CUST07595,32,Female,23000.0,Dry,6.0,0.5,160.0,0,26-35
CUST01720,18,Male,36900.0,Normal,1.0,0.04,100.0,0,18-25
CUST05348,48,Female,57200.0,Normal,6.0,0.45,170.0,0,46-55
CUST05933,29,Male,34300.0,Oily,1.0,0.07,,0,26-35
CUST00841,53,Male,21900.0,Normal,0.0,0.0,100.0,0,46-55
CUST09977,31,Male,31600.0,Sensitive,2.0,0.2,100.0,1,26-35
CUST00582,19,Female,59200.0,Normal,2.0,0.12,100.0,1,18-25
CUST00205,18,Male,50100.0,Oily,3.0,0.23,170.0,0,18-25
CUST01642,38,Female,44000.0,Oily,5.0,0.3,230.0,1,36-45
CUST02015,49,Female,40300.0,Oily,,0.44,180.0,0,46-55
CUST03254,43,Female,49900.0,Normal,2.0,0.14,120.0,0,36-45
CUST09124,37,Female,19000.0,Oily,2.0,0.17,100.0,1,36-45
CUST00906,55,Female,35300.0,Sensitive,4.0,0.4,120.0,0,46-55
CUST00632,60,Female,41700.0,Dry,8.0,0.65,170.0,0,56+
CUST08456,36,Female,44800.0,Sensitive,5.0,0.38,180.0,0,36-45
CUST07889,18,Female,34300.0,Dry,5.0,0.47,230.0,1,18-25
CUST01975,18,Female,29500.0,Combination,4.0,0.34,160.0,1,18-25
CUST00163,55,Female,25900.0,Sensitive,3.0,0.32,110.0,0,46-55
CUST04999,33,Female,71400.0,Combination,4.0,0.38,250.0,1,26-35
CUST01244,26,Male,41300.0,Dry,8.0,0.67,160.0,0,26-35
CUST09490,19,Female,50800.0,Dry,4.0,0.31,140.0,1,18-25
CUST07830,27,Female,34400.0,Dry,5.0,0.37,150.0,0,26-35
CUST04714,22,Female,59300.0,Dry,3.0,0.33,110.0,0,18-25
CUST00876,18,Female,41200.0,Combination,6.0,0.55,140.0,1,18-25
CUST01432,22,Male,55100.0,Combination,0.0,0.0,100.0,0,18-25
CUST08776,18,Male,21600.0,Normal,4.0,0.28,,0,18-25
CUST06869,18,Male,23200.0,Sensitive,3.0,0.28,100.0,0,18-25
CUST04644,32,Female,55600.0,Combination,7.0,0.7,230.0,0,26-35
CUST05081,21,Female,37500.0,Oily,1.0,0.12,100.0,0,18-25
CUST05784,26,Male,25800.0,Oily,4.0,0.3,160.0,1,26-35
CUST09176,35,Male,43300.0,Sensitive,6.0,0.42,240.0,0,26-35
CUST08888,26,Female,18300.0,Normal,8.0,0.6,220.0,1,26-35
CUST07532,25,Female,25400.0,Dry,8.0,0.59,350.0,1,18-25
CUST08774,18,Male,71000.0,Oily,2.0,0.21,160.0,0,18-25
CUST07824,49,Female,41200.0,Oily,4.0,0.43,150.0,1,46-55
CUST09477,18,Female,70300.0,Oily,,0.37,250.0,1,18-25
CUST02857,31,Female,39500.0,Combination,4.0,0.28,120.0,1,26-35
CUST01862,20,Female,32200.0,Dry,2.0,0.24,100.0,0,18-25
CUST02660,37,Female,21300.0,Oily,2.0,0.13,100.0,1,36-45
CUST03385,31,Female,24200.0,Dry,3.0,0.26,100.0,1,26-35
CUST09604,33,Female,44400.0,Oily,4.0,0.39,,1,26-35
CUST09816,37,Male,18200.0,,3.0,0.28,130.0,0,36-45
CUST08158,18,Female,26000.0,Combination,6.0,0.53,250.0,1,18-25
CUST08383,48,Female,23600.0,Oily,7.0,0.6,280.0,1,46-55
CUST07463,44,Female,29500.0,Combination,6.0,0.48,220.0,0,36-45
CUST06887,31,Female,19300.0,Combination,2.0,0.17,100.0,0,26-35
CUST04734,18,Female,41600.0,Combination,5.0,0.46,200.0,0,18-25
CUST03332,32,Male,,Sensitive,2.0,0.18,100.0,0,26-35
CUST09044,26,Female,46700.0,Sensitive,6.0,0.53,240.0,1,26-35
CUST08673,49,Female,32200.0,Dry,5.0,0.38,150.0,1,46-55
CUST06405,30,Female,30500.0,Combination,2.0,0.16,100.0,1,26-35
CUST08382,31,Female,19100.0,Combination,5.0,0.44,140.0,1,26-35
CUST09504,52,Male,126300.0,Combination,2.0,0.12,180.0,0,46-55
CUST07061,44,Female,36500.0,Normal,6.0,0.49,140.0,1,36-45
CUST02097,42,Female,38400.0,Normal,3.0,0.28,120.0,0,36-45
CUST02004,35,Female,35000.0,Oily,4.0,0.28,190.0,1,26-35
CUST09018,33,Female,59800.0,Oily,5.0,0.4,170.0,1,26-35
CUST08792,49,Female,21900.0,Sensitive,4.0,0.35,,0,46-55
CUST04677,36,Female,42400.0,Dry,4.0,0.3,110.0,1,36-45
CUST05018,26,Female,49200.0,Combination,5.0,0.42,250.0,0,26-35
CUST07470,41,Female,56400.0,Dry,6.0,0.45,240.0,0,36-45
CUST00547,34,Female,38700.0,,2.0,0.16,,0,26-35
CUST01450,25,Male,50000.0,Dry,4.0,0.4,160.0,0,18-25
CUST03987,20,Female,27100.0,Combination,3.0,0.24,100.0,0,18-25
CUST06901,20,Female,61700.0,Normal,2.0,0.18,130.0,1,18-25
CUST02611,18,Female,38300.0,Combination,3.0,0.21,160.0,0,18-25
CUST01901,26,Male,31700.0,Normal,7.0,0.59,270.0,0,26-35
CUST03921,36,Female,34700.0,Dry,4.0,0.43,180.0,1,36-45
CUST02758,36,FEMALE,24600.0,Oily,3.0,0.26,100.0,1,36-45
CUST06125,29,Female,26900.0,Combination,2.0,0.18,100.0,1,26-35
CUST06398,18,Female,25100.0,Dry,2.0,0.13,100.0,0,18-25
CUST01886,35,Female,78800.0,Oily,5.0,0.41,220.0,1,26-35
CUST09863,33,Male,28100.0,Oily,2.0,0.23,100.0,1,26-35
CUST05739,18,Male,47700.0,Sensitive,7.0,0.49,270.0,1,18-25
CUST08705,25,Female,53200.0,Normal,4.0,0.36,120.0,1,18-25
CUST05891,41,Male,70100.0,Sensitive,2.0,0.17,120.0,0,36-45
CUST02098,23,Male,54800.0,Sensitive,5.0,0.49,150.0,1,18-25
CUST09327,40,Female,47800.0,Sensitive,3.0,0.23,100.0,0,36-45
CUST05693,29,Male,35600.0,Normal,3.0,0.18,100.0,0,26-35
CUST00500,18,MALE,20800.0,Oily,3.0,0.2,120.0,0,18-25
CUST05625,27,Male,29800.0,Normal,6.0,0.52,150.0,1,26-35
CUST00837,28,Male,41900.0,Dry,6.0,0.47,260.0,0,26-35
CUST03472,29,Male,40600.0,Sensitive,4.0,0.28,100.0,0,26-35
CUST04698,31,Female,24100.0,Oily,2.0,0.25,100.0,0,26-35
CUST06281,38,Female,42200.0,Sensitive,5.0,0.47,230.0,1,36-45
CUST08921,38,Male,76900.0,Sensitive,3.0,0.28,140.0,0,36-45
CUST02172,20,Male,39700.0,Combination,1.0,0.19,100.0,0,18-25
CUST09963,39,Female,57100.0,Oily,5.0,0.31,230.0,1,36-45
CUST05679,35,Female,16800.0,Combination,2.0,0.18,100.0,1,26-35
CUST09222,32,Male,40900.0,Combination,4.0,0.36,190.0,1,26-35
CUST00399,38,Male,97000.0,Sensitive,5.0,0.42,170.0,1,36-45
CUST02011,18,Male,35600.0,Normal,0.0,0.0,100.0,0,18-25
CUST05167,18,Female,45800.0,Sensitive,2.0,0.17,100.0,0,18-25
CUST05872,59,Female,32900.0,Normal,1.0,0.07,100.0,0,56+
CUST09832,41,Male,38500.0,Combination,5.0,0.37,220.0,1,36-45
CUST01284,41,Female,55200.0,Dry,5.0,0.33,270.0,0,36-45
CUST08426,38,Female,37500.0,Dry,2.0,0.17,120.0,1,36-45
CUST02449,40,Female,42500.0,Combination,5.0,0.31,220.0,1,36-45
CUST04257,18,Male,32800.0,Oily,3.0,0.26,110.0,0,18-25
CUST01837,34,Male,45500.0,Normal,2.0,0.16,120.0,0,26-35
CUST09636,32,Female,49700.0,Normal,3.0,0.22,110.0,0,26-35
CUST01020,39,Female,27000.0,Sensitive,3.0,0.27,100.0,0,36-45
CUST05067,18,Female,28200.0,Oily,5.0,0.36,180.0,1,18-25
CUST01327,35,Male,52900.0,Combination,5.0,0.32,,1,26-35
CUST07628,18,Male,31200.0,Oily,4.0,0.37,190.0,0,18-25
CUST00476,28,Male,19000.0,Dry,4.0,0.25,120.0,0,26-35
CUST02811,25,Male,50700.0,Sensitive,2.0,0.1,110.0,0,18-25
CUST09118,18,Female,31800.0,Combination,1.0,0.03,100.0,0,18-25
CUST01652,46,Female,39300.0,Oily,4.0,0.41,130.0,0,46-55
CUST09651,50,Female,79500.0,Sensitive,3.0,0.23,170.0,1,46-55
CUST01170,28,Female,18000.0,Oily,7.0,0.53,280.0,0,26-35
CUST02529,44,,23300.0,Oily,3.0,0.25,100.0,1,36-45
CUST01207,24,Female,21800.0,Oily,6.0,0.58,230.0,0,18-25
CUST06257,19,Female,50600.0,Combination,3.0,0.17,120.0,1,18-25
CUST08910,18,Male,37700.0,Oily,4.0,0.3,,0,18-25
CUST05470,42,Male,,Combination,7.0,0.57,140.0,1,36-45
CUST09421,23,Female,68600.0,Sensitive,2.0,0.15,100.0,0,18-25
CUST00432,37,Male,34300.0,Normal,3.0,0.28,140.0,1,36-45
CUST07764,37,Male,45300.0,Dry,6.0,0.52,150.0,0,36-45
CUST00868,28,Female,40600.0,Sensitive,3.0,0.28,100.0,0,26-35
CUST02975,33,Female,44100.0,Combination,4.0,0.27,180.0,1,26-35
CUST05237,22,Female,20800.0,Sensitive,5.0,0.41,160.0,1,18-25
CUST05094,32,Female,51700.0,Normal,8.0,0.68,310.0,1,26-35
CUST05434,43,Male,38700.0,Oily,2.0,0.14,110.0,0,36-45
CUST00542,23,Female,18100.0,,5.0,0.38,190.0,1,18-25
CUST05196,42,Male,76300.0,Oily,5.0,0.42,220.0,0,36-45
CUST01133,24,Female,37700.0,Normal,5.0,0.46,210.0,0,18-25
CUST09877,21,Male,40600.0,Oily,0.0,0.02,100.0,0,18-25
CUST04502,44,Female,88700.0,Dry,4.0,0.42,240.0,0,36-45
CUST06355,49,Male,23500.0,Sensitive,6.0,0.42,140.0,0,46-55
CUST09371,40,Female,76400.0,Dry,4.0,0.32,170.0,0,36-45
CUST03391,20,Female,46800.0,Sensitive,3.0,0.25,150.0,0,18-25
CUST03889,29,Female,59200.0,Normal,3.0,0.33,100.0,0,26-35
CUST02963,35,Male,34400.0,Normal,2.0,0.11,100.0,0,26-35
CUST04156,26,Female,66600.0,Dry,3.0,0.26,110.0,1,26-35
CUST03260,28,Female,40600.0,Oily,5.0,0.4,190.0,0,26-35
CUST06303,29,Female,,Sensitive,,0.17,100.0,1,26-35
CUST06035,29,Male,36600.0,Normal,5.0,0.46,,1,26-35
CUST07984,23,Female,45500.0,Combination,3.0,0.3,100.0,1,18-25
CUST09976,24,Male,26500.0,Normal,7.0,0.58,240.0,1,18-25
CUST02584,36,Male,53900.0,Oily,6.0,0.43,270.0,1,36-45
CUST02814,26,Male,28000.0,Normal,2.0,0.17,100.0,1,26-35
CUST03960,23,Male,37200.0,Sensitive,5.0,0.39,160.0,0,18-25
CUST02948,37,M,33400.0,Oily,4.0,0.4,190.0,0,36-45
CUST06644,21,Female,40500.0,Sensitive,2.0,0.08,110.0,0,18-25
CUST05175,55,Female,53800.0,Combination,3.0,0.23,180.0,0,46-55
CUST06842,23,Female,18700.0,Oily,7.0,0.51,170.0,1,18-25
CUST08334,50,Female,94900.0,Oily,3.0,0.3,170.0,0,46-55
CUST03587,21,Male,53700.0,Dry,3.0,0.25,130.0,0,18-25
CUST09266,18,Male,28500.0,Dry,3.0,0.3,130.0,0,18-25
CUST08056,33,Male,71600.0,Oily,2.0,0.22,130.0,0,26-35
CUST02564,51,Female,21400.0,Dry,5.0,0.46,,0,46-55
CUST02631,33,Male,45200.0,Dry,6.0,0.5,280.0,1,26-35
CUST03191,18,Female,47200.0,Combination,2.0,0.16,100.0,0,18-25
CUST08256,34,Female,65900.0,Normal,4.0,0.28,120.0,1,26-35
CUST07709,26,Female,22900.0,Normal,5.0,0.3,200.0,1,26-35
CUST05037,40,Female,67700.0,Dry,7.0,0.51,,0,36-45
CUST01081,35,Female,57900.0,Normal,3.0,0.24,130.0,1,26-35
CUST04284,27,Female,18000.0,Normal,4.0,0.3,100.0,0,26-35
CUST08064,38,Female,25400.0,Oily,,0.38,190.0,0,36-45
CUST07086,31,Male,121800.0,Dry,8.0,0.75,240.0,0,26-35
CUST02086,41,Male,28000.0,Combination,3.0,0.29,,1,36-45
CUST06346,45,Female,23900.0,Combination,4.0,0.25,140.0,0,36-45
CUST02453,38,Male,40300.0,Oily,4.0,0.26,160.0,1,36-45
CUST04967,27,Female,31600.0,Oily,5.0,0.47,160.0,1,26-35
CUST02024,31,Female,40200.0,Oily,4.0,0.3,180.0,1,26-35
CUST08139,37,Male,61700.0,Sensitive,1.0,0.03,100.0,0,36-45
CUST09025,45,Male,35300.0,Dry,0.0,0.0,100.0,0,36-45
CUST09910,29,Male,69500.0,Dry,4.0,0.25,150.0,1,26-35
CUST07322,20,Female,83200.0,Normal,5.0,0.47,130.0,0,18-25
CUST00227,60,Male,76500.0,,2.0,0.18,170.0,0,56+
CUST01014,18,Female,28000.0,Combination,6.0,0.57,110.0,1,18-25
CUST06680,52,Male,86400.0,Combination,1.0,0.02,120.0,0,46-55
CUST01930,40,Male,78600.0,Normal,2.0,0.23,130.0,0,36-45
CUST01044,33,Female,25500.0,Combination,8.0,0.64,260.0,1,26-35
CUST05252,48,Male,40300.0,Oily,3.0,0.11,150.0,0,46-55
CUST01405,26,Male,15600.0,Oily,1.0,0.1,100.0,1,26-35
CUST02180,28,Male,34800.0,Dry,5.0,0.39,220.0,0,26-35
CUST00698,21,Male,,Normal,4.0,0.36,200.0,1,18-25
CUST01125,30,Female,60000.0,Dry,5.0,0.42,260.0,1,26-35
CUST07379,18,Female,45700.0,Sensitive,5.0,0.43,190.0,1,18-25
CUST03896,18,,105400.0,Oily,3.0,0.25,190.0,1,18-25
CUST08253,26,Male,39900.0,Combination,7.0,0.6,190.0,1,26-35
CUST05111,30,Female,15000.0,Sensitive,1.0,0.07,100.0,0,26-35
CUST01779,20,Male,40000.0,Combination,3.0,0.18,140.0,1,18-25
CUST07852,46,Female,45500.0,Sensitive,4.0,0.34,190.0,0,46-55
CUST02635,45,Female,36900.0,Sensitive,3.0,0.25,100.0,1,36-45
CUST07188,40,Male,24500.0,Dry,5.0,0.39,130.0,1,36-45
CUST07545,18,Female,61900.0,Sensitive,7.0,0.5,190.0,1,18-25
CUST07605,26,Female,62500.0,Sensitive,4.0,0.27,180.0,1,26-35
CUST03490,29,Male,54200.0,Normal,6.0,0.36,160.0,1,26-35
CUST08295,39,Male,15000.0,Oily,4.0,0.26,160.0,1,36-45
CUST01038,26,Female,32600.0,Normal,5.0,0.49,130.0,1,26-35
CUST06094,26,Male,39700.0,Combination,4.0,0.28,130.0,1,26-35
CUST02257,36,Female,,Oily,4.0,0.33,160.0,1,36-45
CUST08226,27,Female,24800.0,Dry,5.0,0.39,190.0,1,26-35
CUST02614,28,Male,48500.0,Normal,3.0,0.3,140.0,0,26-35
CUST00314,37,Female,32300.0,Normal,7.0,0.65,240.0,0,36-45
CUST02650,58,Male,27600.0,Oily,6.0,0.49,160.0,0,56+
CUST02282,32,Male,41000.0,Combination,,0.28,150.0,1,26-35
CUST06742,48,Female,22200.0,Combination,439.0,0.22,130.0,0,46-55
CUST02980,57,Female,17300.0,Combination,7.0,0.54,270.0,0,56+
CUST02548,54,Male,48000.0,Combination,5.0,0.41,190.0,0,46-55
CUST05513,18,Female,,Combination,1.0,0.05,100.0,1,18-25
CUST05133,32,Male,46300.0,Sensitive,1.0,0.09,,0,26-35
CUST02160,24,Female,31100.0,Normal,3.0,0.2,150.0,1,18-25
CUST07081,46,Female,35800.0,Dry,4.0,0.31,120.0,1,46-55
CUST03138,44,Female,27700.0,Combination,2.0,0.16,100.0,1,36-45
CUST09117,18,Female,28900.0,Oily,3.0,0.23,110.0,0,18-25
CUST05851,43,Male,18500.0,Sensitive,2.0,0.16,100.0,1,36-45
CUST09905,31,Male,,Normal,2.0,0.19,100.0,1,26-35
CUST06446,51,Female,26700.0,Oily,1.0,0.11,100.0,0,46-55
CUST03968,21,Male,68900.0,Normal,2.0,0.12,130.0,1,18-25
CUST01429,39,Female,15000.0,Oily,10.0,0.73,320.0,1,36-45
CUST08458,26,Female,28100.0,Oily,6.0,0.45,240.0,1,26-35
CUST02521,30,Male,29700.0,Dry,3.0,0.19,100.0,1,26-35
CUST07903,44,Female,53900.0,Dry,3.0,0.24,110.0,0,36-45
CUST04970,36,Male,42600.0,Oily,6.0,0.41,260.0,1,36-45
CUST01856,24,Male,25400.0,Combination,3.0,0.22,100.0,0,18-25
CUST08671,40,Female,36400.0,Oily,5.0,0.41,130.0,1,36-45
CUST05603,39,Female,,Dry,1.0,0.08,100.0,1,36-45
CUST07272,39,Male,64500.0,Combination,4.0,0.34,160.0,1,36-45
CUST09908,46,Female,47800.0,Dry,8.0,0.65,350.0,1,46-55
CUST00449,44,Male,49700.0,Dry,3.0,0.3,170.0,0,36-45
CUST07767,38,Female,,Oily,0.0,0.07,100.0,0,36-45
CUST01285,33,Female,34300.0,Normal,2.0,0.24,100.0,1,26-35
CUST05996,18,Male,71800.0,Combination,4.0,0.39,150.0,0,18-25
CUST07965,48,M,44200.0,Dry,2.0,0.11,120.0,0,46-55
CUST03728,39,Female,53500.0,Combination,2.0,0.24,130.0,1,36-45
CUST07354,33,Female,29800.0,Oily,2.0,0.14,100.0,0,26-35
CUST00362,36,Female,89200.0,Combination,3.0,0.25,,0,36-45
CUST06280,18,Male,15000.0,Dry,4.0,0.32,120.0,0,18-25
CUST05231,42,Male,57500.0,Dry,6.0,0.49,,0,36-45
CUST08980,25,Female,57300.0,Sensitive,2.0,0.14,100.0,0,18-25
CUST07296,35,Female,33400.0,Combination,8.0,0.65,,1,26-35
CUST08929,29,Female,29400.0,Dry,4.0,0.3,110.0,0,26-35
CUST07535,37,Female,60700.0,,4.0,0.35,120.0,1,36-45
CUST06252,40,Male,34400.0,Sensitive,,0.24,120.0,0,36-45
CUST05927,31,Female,22200.0,Sensitive,2.0,0.22,100.0,1,26-35
CUST05150,18,Male,70700.0,Combination,6.0,0.44,240.0,1,18-25
CUST02461,18,Female,23400.0,Normal,6.0,0.5,170.0,1,18-25
CUST00023,45,Male,40400.0,Sensitive,8.0,0.76,250.0,1,36-45
